filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
e02_1.bmp,4bfcfe998231f52f7e9ecf7b2c48640eee648e9c,a796f134d71c1572368ed1962071d8884efc8cf7,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,5,false,false
e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a,189185f56325a8844fad725f83aeeb86f556efdd,d22872b13517f1a0d603956829b23b830f4f61f6,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,5,false,false
e02_3.bmp_9f9413fdf4806383d89d42846a722a3f,866fdd8fdd5c2d544245ec949e4aea90c66338cc,70cf88962dffe0bada375e33623edbad6f28a626,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,5,false,false
e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda,9756c3ef3f0c2473cb005f6c3d52776e4cf0ec13,02ca3ff1b6b503979cb1a58cf3629a7f0759ba57,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,5,false,false
e04_1.bmp,976adf7982c63665690ca87a6a25cd8a33928470,86a1adb95a23b8e6f43295c85d90d7bbfec58cde,true,ps2 textures\OPAQUE,true,false,0,none,5,false,false
e04_2.bmp_04dda450a93965ec055c9b3e101e099b,c174424bd9dc9a34b4de012e8560bf96cd2cbb01,5813d59407f5b1ce66c4056a6fe87f3e9ff12f08,true,ps2 textures\OPAQUE,true,false,0,none,5,false,false
e04_3.bmp_6e40581365c7129ba9808c175223db1c,24508e433e2cf881d339cc51bea41d62269d2975,2d0c9c81f7faac8da7269cd39449b0ebc6b941da,true,ps2 textures\OPAQUE,true,false,0,none,5,false,false
e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9,1960c5da9c1b74a201315dbfabfd80fbbef1310f,541fba197615bc804f05af2eac84cc5f908b6951,true,ps2 textures\OPAQUE,true,false,0,none,5,false,false
h_bottle_ovl_alp.bmp,54a14b6f819d2d546ffdb48fc60541f0384225d2,74148cdc5fd37cbf218eb4ef1a382b1b241fa80d,true,ps2 textures\HAS ALPHA\bp_remade,false,false,0,none,5,false,false
j04_1.bmp,b72ab1448c745550c50cf9a18e201406150ea6be,92e88bb9fe78c8ba2ec23667905c75ecdd8dae4b,true,ps2 textures\OPAQUE,true,false,0,none,5,false,false
