filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
00454202,b5cb202704e28adb251a39b02aaf1e2b07639826,e499bb0f94b5993829c3c3dea273c03e769f4491,false,Self Remade\Finalized\Not Demaster Fixed\Demaster Fixed\Subsistence\UI\ovr_eu,false,false,0,none,true,2
004f81ad,351ca063cba8d2d8123fdb65b655a2481cb9c894,4236c12710f0a329bb016db5cc6b8bd3cbe5ba2f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
004fa1ad,73258ab4a7add054baef266eb8a14cdf2112dfc7,ad31091b6243f7913d5cbb13a9b4823ebb3ecbba,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
0056594d,bf6e9537dc530ddbc42e47e5f091499344f7f85c,ec4a2406316075f1c652b8557578e1a9af6d6789,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
0056694d,5d0974536bd835b0807bd78e186275b62dd74581,faf9617be4e0985d3f7751ab37cea0ce581c08a4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
0056794d,f99cc02f1c2d67808430e628b3b6bd119d9de539,3da26e026fdc6e31e33a8ccbcd676558654efdf7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
005737d5,da2d12b85f66d60a4ae7104291418b90b99ff068,5695a9e630d9e4686d85f7c3336818661fc5cc37,false,Self Remade\Finalized\Not Demaster Fixed\Demaster Fixed\Shared\UI\Shared,true,false,0,none,true,2
00581d5d,5ebb2c32069afc186c159940bb252d537e951e2a,9695a3451d222feaa3a5dfb1fc4e200fd74b8df8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
00582d5d,658a1a7a63eba96c6d420fff9c448aa271a261f3,c703d32b8fd45fe244ec4fb9c84236e1b4f543fb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
00583d5d,ca0c0ca203a25f25ca25ebe4145e826845c134b1,a857d3455ba4746a01a5b6b65731b728a8a8fb43,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
005ce186,d5338c281b3f0d9940f6e4a0e5c8b1a43530010f,a767b8351beccbebb179d70f5875091da52d1f7e,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
005cf186,af86c3a724ed3ff15b44b44c7e453b1f9d39eb00,f8621f7072a76ac621c95a8681aa30a7de735331,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,true,2
